"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Arbeitslosendichte","männlich","2000","18 Untergiesing - Harlaching","4.4","705.3","15849.5","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","männlich","2000","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.9","1014","26302","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","männlich","2000","20 Hadern","3.5","471","13429","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","männlich","2000","21 Pasing - Obermenzing","3.4","701.8","20650.3","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","männlich","2000","22 Aubing - Lochhausen - Langwied","4.2","533","12664.3","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","männlich","2000","23 Allach - Untermenzing","3.2","299","9339","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","männlich","2000","24 Feldmoching - Hasenbergl","4.5","811.8","18051","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","männlich","2000","25 Laim","4.3","719.5","16714.5","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","Stadt München","3.3","17314.8","529575.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","01 Altstadt - Lehel","2","150.3","7692","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","02 Ludwigsvorstadt - Isarvorstadt","2.5","507","20438.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","03 Maxvorstadt","2.4","505.8","20949.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","04 Schwabing - West","2.3","591","25633.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","05 Au - Haidhausen","2.8","644.8","23094.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","06 Sendling","3.8","565.5","15058.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","07 Sendling - Westpark","3.7","748.8","20367.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","08 Schwanthalerhöhe","3.5","382.8","10953.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","09 Neuhausen - Nymphenburg","2.6","936","35846.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","10 Moosach","4.2","747.5","17886.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","11 Milbertshofen - Am Hart","4.5","1152.8","25605","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","12 Schwabing - Freimann","3","798.8","26275.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","13 Bogenhausen","2.7","780.5","29436.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","14 Berg am Laim","4.3","673.3","15541","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","15 Trudering - Riem","3.4","795.8","23517.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","16 Ramersdorf - Perlach","4.2","1573.8","37094.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","17 Obergiesing - Fasangarten","3.3","643.8","19313","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","18 Untergiesing - Harlaching","3","561.8","18566.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3","926","31102.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","20 Hadern","3.1","519","16964.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","21 Pasing - Obermenzing","3","745.8","24592.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","22 Aubing - Lochhausen - Langwied","3.3","463.8","14204.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","23 Allach - Untermenzing","2.8","286.3","10322","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","24 Feldmoching - Hasenbergl","4.5","886.5","19512","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2016","25 Laim","3.3","647.5","19606.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","Stadt München","3.5","18239.8","522617","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","01 Altstadt - Lehel","2.1","160","7584","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","02 Ludwigsvorstadt - Isarvorstadt","2.9","578.8","20087.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","03 Maxvorstadt","2.6","536.3","20762.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","04 Schwabing - West","2.5","635","25309.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","05 Au - Haidhausen","2.7","620.8","23092.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","06 Sendling","4","604.5","14933.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","07 Sendling - Westpark","4.1","806.5","19908.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","08 Schwanthalerhöhe","3.8","420.5","10953.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","09 Neuhausen - Nymphenburg","2.9","1046.3","35819","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","10 Moosach","4.5","793.8","17714.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","11 Milbertshofen - Am Hart","5","1258.8","25359.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","12 Schwabing - Freimann","3.2","825.3","25433.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","13 Bogenhausen","2.8","812.8","28981.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","14 Berg am Laim","4.3","660","15399.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","15 Trudering - Riem","3.3","764.3","22988","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","16 Ramersdorf - Perlach","4.6","1699.5","36702.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","17 Obergiesing - Fasangarten","3.5","678.8","19161","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","18 Untergiesing - Harlaching","3.1","573.8","18350.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.2","966","30580.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","20 Hadern","3.4","564.5","16811","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","21 Pasing - Obermenzing","3.1","753.3","24108.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","22 Aubing - Lochhausen - Langwied","3.5","486.3","13702.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","23 Allach - Untermenzing","3.1","312.3","10225.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","24 Feldmoching - Hasenbergl","4.7","904.3","19203.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2015","25 Laim","3.4","655.8","19444","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","Stadt München","3.7","18944.3","514869","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","01 Altstadt - Lehel","2.3","172.8","7449.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","02 Ludwigsvorstadt - Isarvorstadt","3.3","640","19402.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","03 Maxvorstadt","2.9","586.3","20459","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","04 Schwabing - West","2.7","686.3","25034.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","05 Au - Haidhausen","2.9","659.5","22790.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","06 Sendling","4","587.3","14828.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","07 Sendling - Westpark","4.2","802","19312.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","08 Schwanthalerhöhe","4.3","464.8","10869","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","09 Neuhausen - Nymphenburg","3.1","1112.3","35619.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","10 Moosach","4.8","844","17552","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","11 Milbertshofen - Am Hart","5.3","1326","25153.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","12 Schwabing - Freimann","3.1","776.3","25028.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","13 Bogenhausen","2.9","837.8","28544.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","14 Berg am Laim","4.6","692.5","15195","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","15 Trudering - Riem","3.4","765.3","22521","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","16 Ramersdorf - Perlach","5","1806.3","36081","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","17 Obergiesing - Fasangarten","3.7","689","18595.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","18 Untergiesing - Harlaching","3.2","586.5","18196.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.3","980.3","29891.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","20 Hadern","3.5","579","16678.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","21 Pasing - Obermenzing","3.3","778.8","23881.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","22 Aubing - Lochhausen - Langwied","3.9","525.3","13568.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","23 Allach - Untermenzing","3.3","327","10060.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","24 Feldmoching - Hasenbergl","4.8","901.8","18906.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2014","25 Laim","3.6","683.8","19248.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","Stadt München","3.6","18504.3","507103","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","01 Altstadt - Lehel","2.3","171.3","7340","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","02 Ludwigsvorstadt - Isarvorstadt","3.2","602.3","18982.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","03 Maxvorstadt","2.7","554.3","20226","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","04 Schwabing - West","2.7","669.7","24657.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","05 Au - Haidhausen","2.8","629.3","22589.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","06 Sendling","3.9","568.7","14653.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","07 Sendling - Westpark","4","754.3","19065","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","08 Schwanthalerhöhe","4.5","482.3","10741.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","09 Neuhausen - Nymphenburg","3.1","1087","35183.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","10 Moosach","4.8","828.7","17190.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","11 Milbertshofen - Am Hart","5.3","1309.7","24772.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","12 Schwabing - Freimann","3.2","777.7","24434.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","13 Bogenhausen","2.7","761","27990","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","14 Berg am Laim","4.5","674","14961.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","15 Trudering - Riem","3.4","743.3","22175.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","16 Ramersdorf - Perlach","5","1785.7","35801.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","17 Obergiesing - Fasangarten","3.8","691.7","18235.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","18 Untergiesing - Harlaching","3.2","570.7","18000","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.4","995.3","29373.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","20 Hadern","3.7","611","16406.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","21 Pasing - Obermenzing","3.1","732.3","23446.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","22 Aubing - Lochhausen - Langwied","3.8","504","13316.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","23 Allach - Untermenzing","2.9","285","9957.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","24 Feldmoching - Hasenbergl","4.8","892","18556","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2013","25 Laim","3.7","699.7","19044.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","Stadt München","3.5","17311.3","498628","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","01 Altstadt - Lehel","2","141","7192.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","02 Ludwigsvorstadt - Isarvorstadt","2.8","515.3","18569","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","03 Maxvorstadt","2.5","495.8","19883.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","04 Schwabing - West","2.4","586","24310.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","05 Au - Haidhausen","2.6","567","22097.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","06 Sendling","3.9","562.5","14533","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","07 Sendling - Westpark","4.1","767.8","18725.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","08 Schwanthalerhöhe","4","429.5","10610.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","09 Neuhausen - Nymphenburg","2.8","957.3","34607.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","10 Moosach","4.6","777.8","16870","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","11 Milbertshofen - Am Hart","5.3","1285.3","24393.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","12 Schwabing - Freimann","2.8","665.5","24045.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","13 Bogenhausen","2.7","757","27574","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","14 Berg am Laim","4.4","651.3","14682.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","15 Trudering - Riem","3.5","754","21745.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","16 Ramersdorf - Perlach","4.9","1749.3","35665.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","17 Obergiesing - Fasangarten","3.8","686.8","18038.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","18 Untergiesing - Harlaching","3.1","552.5","17752.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.1","882","28567.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","20 Hadern","3.5","571.5","16199.8","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","21 Pasing - Obermenzing","2.9","670.8","22951","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","22 Aubing - Lochhausen - Langwied","3.5","449.5","12881","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","23 Allach - Untermenzing","2.8","269.8","9767.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","24 Feldmoching - Hasenbergl","4.6","835","18187.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2012","25 Laim","3.5","650.5","18776.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2011","Stadt München","3.6","17695","489639.5","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","weiblich","2011","01 Altstadt - Lehel","2.3","165","7059.3","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
