"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","09 Neuhausen - Nymphenburg","54.5","15913.3","29212.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","10 Moosach","56.5","9335.5","16510","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","11 Milbertshofen - Am Hart","57.8","13405.5","23193","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","12 Schwabing - Freimann","54.9","11980.8","21817.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","13 Bogenhausen","54.1","13366","24697.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","14 Berg am Laim","58.4","7933.8","13588","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","15 Trudering - Riem","53.4","8533","15965.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","16 Ramersdorf - Perlach","62","21727.3","35021.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","17 Obergiesing - Fasangarten","57.5","9295.5","16159.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","18 Untergiesing - Harlaching","55.8","8913.3","15974","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","57.3","15145","26409.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","20 Hadern","54.8","7392.5","13483.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","21 Pasing - Obermenzing","51.9","10799","20808.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","22 Aubing - Lochhausen - Langwied","52.8","6735.8","12745.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","23 Allach - Untermenzing","55.3","5104.8","9226.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","24 Feldmoching - Hasenbergl","55.1","9979","18116.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2001","25 Laim","58.4","9822.8","16805.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","Stadt München","56.6","254037","448729.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","01 Altstadt - Lehel","50.5","3685.8","7293.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","02 Ludwigsvorstadt - Isarvorstadt","55.4","10616.5","19148.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","03 Maxvorstadt","56.5","9426.5","16672.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","04 Schwabing - West","53","10210","19255.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","05 Au - Haidhausen","57.2","11322.3","19810.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","06 Sendling","58.8","7662","13023","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","07 Sendling - Westpark","57","9533.5","16718","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","08 Schwanthalerhöhe","56.1","5856.8","10443","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","09 Neuhausen - Nymphenburg","52.6","15249.5","28974.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","10 Moosach","55.3","8958.3","16206.8","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","11 Milbertshofen - Am Hart","56.8","13013.3","22909","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","12 Schwabing - Freimann","54.5","11631.8","21347.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","13 Bogenhausen","53.1","13012.5","24521.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","14 Berg am Laim","57.8","7598.3","13157","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","15 Trudering - Riem","52.7","8051","15269.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","16 Ramersdorf - Perlach","61.5","21451.8","34907.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","17 Obergiesing - Fasangarten","56","8994","16072.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","18 Untergiesing - Harlaching","54.5","8638.5","15849.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","55.8","14679","26302","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","20 Hadern","54","7254.5","13429","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","21 Pasing - Obermenzing","50.1","10350.8","20650.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","22 Aubing - Lochhausen - Langwied","52.1","6598.3","12664.3","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","23 Allach - Untermenzing","53.6","5003","9339","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","24 Feldmoching - Hasenbergl","53.6","9672","18051","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","männlich","2000","25 Laim","56.9","9517.8","16714.5","Männliche Sozialversicherungpflichtig Beschäftigte","Männliche erwerbsfähige Einwohner (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","Stadt München","57.6","304911.8","529575.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","01 Altstadt - Lehel","52.7","4052","7692","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","02 Ludwigsvorstadt - Isarvorstadt","56.9","11628.3","20438.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","03 Maxvorstadt","58.8","12319","20949.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","04 Schwabing - West","58.7","15053.8","25633.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","05 Au - Haidhausen","60.1","13881.3","23094.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","06 Sendling","61","9181.5","15058.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","07 Sendling - Westpark","59.9","12204","20367.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","08 Schwanthalerhöhe","59.7","6544.5","10953.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","09 Neuhausen - Nymphenburg","59","21150.5","35846.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","10 Moosach","58.5","10457.8","17886.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","11 Milbertshofen - Am Hart","54.4","13919.5","25605","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","12 Schwabing - Freimann","53.3","14008","26275.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","13 Bogenhausen","55.4","16297.8","29436.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","14 Berg am Laim","58.9","9155.8","15541","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","15 Trudering - Riem","56.2","13206.5","23517.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","16 Ramersdorf - Perlach","55.2","20491.8","37094.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","17 Obergiesing - Fasangarten","60.5","11676.8","19313","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","18 Untergiesing - Harlaching","58.8","10915.8","18566.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","57.6","17909.5","31102.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","20 Hadern","57","9676.3","16964.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","21 Pasing - Obermenzing","55.7","13709","24592.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","22 Aubing - Lochhausen - Langwied","56.4","8011.5","14204.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","23 Allach - Untermenzing","56.3","5809.3","10322","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","24 Feldmoching - Hasenbergl","55.8","10894.3","19512","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2016","25 Laim","61.5","12063.8","19606.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","Stadt München","56.4","294843","522617","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","01 Altstadt - Lehel","51.5","3906.5","7584","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","02 Ludwigsvorstadt - Isarvorstadt","55.6","11178.5","20087.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","03 Maxvorstadt","57.1","11853","20762.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","04 Schwabing - West","57.5","14541.8","25309.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","05 Au - Haidhausen","58.8","13582.5","23092.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","06 Sendling","59.4","8876.5","14933.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","07 Sendling - Westpark","58.5","11646","19908.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","08 Schwanthalerhöhe","58.7","6431.5","10953.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","09 Neuhausen - Nymphenburg","57.7","20658.5","35819","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","10 Moosach","57.1","10108","17714.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","11 Milbertshofen - Am Hart","52.6","13350.3","25359.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","12 Schwabing - Freimann","52.5","13361.3","25433.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","13 Bogenhausen","54.5","15792.3","28981.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","14 Berg am Laim","58.4","8989.3","15399.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","15 Trudering - Riem","55.3","12721.5","22988","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","16 Ramersdorf - Perlach","54.3","19933.3","36702.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","17 Obergiesing - Fasangarten","58.9","11286","19161","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","18 Untergiesing - Harlaching","57.8","10599.8","18350.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","56.4","17262.3","30580.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","20 Hadern","55.2","9278.3","16811","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","21 Pasing - Obermenzing","54.7","13197","24108.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","22 Aubing - Lochhausen - Langwied","55.5","7598.8","13702.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","23 Allach - Untermenzing","55","5625.5","10225.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","24 Feldmoching - Hasenbergl","54.6","10478.3","19203.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2015","25 Laim","60.1","11680.8","19444","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","Stadt München","55.2","284358.3","514869","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","01 Altstadt - Lehel","50.5","3761.5","7449.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","02 Ludwigsvorstadt - Isarvorstadt","54.8","10626.8","19402.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","03 Maxvorstadt","55.5","11348.3","20459","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","04 Schwabing - West","56.1","14050.5","25034.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","05 Au - Haidhausen","57.8","13183","22790.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","06 Sendling","57.8","8576","14828.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","07 Sendling - Westpark","57.1","11019.8","19312.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","08 Schwanthalerhöhe","57.7","6276","10869","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","09 Neuhausen - Nymphenburg","56.6","20151.8","35619.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","10 Moosach","55.5","9735.8","17552","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","11 Milbertshofen - Am Hart","51.1","12851.8","25153.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","12 Schwabing - Freimann","51.1","12786.3","25028.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","13 Bogenhausen","53.8","15353.8","28544.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","14 Berg am Laim","57.3","8700.8","15195","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","15 Trudering - Riem","54.7","12318","22521","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","16 Ramersdorf - Perlach","53.5","19307.3","36081","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","17 Obergiesing - Fasangarten","57.7","10738","18595.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","18 Untergiesing - Harlaching","56.7","10310.3","18196.8","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","54.9","16419.3","29891.5","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
"Sozialversicherungspflichtig Beschäftigtendichte","weiblich","2014","20 Hadern","54.5","9092.5","16678.3","Weibliche Sozialversicherungpflichtig Beschäftigte","Erwerbsfähige Einwohnerinnen (15 bis unter 65 Jahre)"
